token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
159,punct,-1.4422266,-0.30318582,-0.72392875,0.66062874,-0.0131219225,-1.7008618,-0.5605209,0.6095541,2.444177,-0.5658552,-0.78653467,0.29894438,0.14471099,1.0465297,0.36207283,0.60650074,-1.3968897,2.469613,-0.37684384,1.121106,-2.4211657,1.9804342,1.3292791,-1.2018309,1.7255218,-1.4687852,1.3293799,0.21329093,-1.7486293,-0.37427154,-0.18738894,-0.71712905,-0.46969086,-0.03975586,-0.72061884,-0.27077654,0.9245418,0.05409991,-0.39619592,2.8898,0.20232171,0.6375667,-0.69120264,-0.75636035,-0.54139245,-0.75263286,-0.77599216,0.79710734,1.579294,-0.6597162,-0.7597998,2.348371,-0.13877164,0.021888293,-0.8654193,-0.7023443,-1.8020439,0.39727566,-0.5825265,-0.22338939
160,punct,-2.5933983,0.068316385,-0.96267194,0.72233963,0.07848301,0.028988367,0.07383148,-1.8246002,-0.80346096,2.0542061,0.15350959,-0.21461745,0.62583405,1.3084804,-1.2486073,-0.17622851,1.5427669,0.13568507,-0.30022478,-0.33532718,0.30436113,0.11895457,0.19623329,0.12566075,0.6597438,0.24892963,2.03343,0.017475158,0.64277387,-0.5661543,-0.03389191,0.020755738,0.20054065,-0.025373539,-0.003705888,-0.026694957,0.07673246,0.11031019,-0.0072203963,0.046596203,-0.43732893,0.040179856,0.19601136,1.8316848,-2.4006987,0.17574514,0.8731515,-0.40948415,-0.77263427,-2.0021653,0.061626054,0.23997477,0.5089553,0.034060456,0.09930293,0.12738241,-0.0977681,-0.16308092,-0.13660261,0.11721093
161,punct,-2.3475394,-0.067945056,0.33835313,1.2823544,4.8887243,-2.215122,-0.15166564,-0.90513283,0.9050841,1.5222992,-2.1188362,1.8926685,1.8142979,-0.07489832,-0.30781025,-0.86409616,-0.014373013,1.0440558,-0.3532221,-0.8865244,0.15174374,2.173085,-0.7474654,1.039845,-0.5628266,-0.71435976,-0.29814586,-0.2981042,-1.3682472,0.084573135,0.49150103,0.17172354,0.5041072,0.4623914,0.595322,0.534693,0.5656155,0.6076577,0.44913372,0.4485517,-1.7139635,0.15570709,0.23358522,-0.15095118,-2.0486085,0.86055195,0.26753658,-0.63078433,0.50597686,0.0067847786,0.3656625,-1.0258117,0.09206712,0.38871545,0.44783577,0.5023034,0.3087258,-0.24963759,0.034212627,0.5019199
162,punct,-2.7179334,1.5731833,0.5112729,-2.5308373,1.507035,-1.3845663,0.28179875,1.856949,-5.5356956,-1.5754097,0.8244229,4.7590804,1.2231044,0.68095595,0.535994,0.4265571,-0.4143558,1.5550861,2.0471458,-2.3370728,4.0706344,-1.1529422,-0.35643816,-0.427439,0.756195,0.88286865,0.51216346,2.0048273,0.7889726,-1.3205098,1.2947893,0.6133604,0.7340403,0.013146884,0.28780824,3.0405595,0.6919924,1.5840678,0.007267929,0.7892676,-3.9511542,0.13091148,-0.4404432,-1.166447,-2.2772777,-1.0170586,-0.4234085,-3.610263,-1.5170772,-1.9035649,0.5386671,-0.7525081,-0.17106861,1.5655994,0.6268931,0.99247885,-0.09935928,-0.063486844,-0.08133699,0.3555621
163,punct,-1.290788,0.22649217,-1.0682249,1.9368289,1.6238979,-1.1958538,1.1547401,1.0957772,-7.960359,5.084938,0.73652035,0.4277576,-0.26414037,1.0170337,0.5903346,0.0881747,-3.1544027,-0.5333303,0.42177385,-1.3665441,-0.021144276,-1.9591417,-1.6882372,0.83366144,1.7934644,0.32719707,1.2492179,2.0477026,-2.9674752,-0.81945914,0.6666902,0.6294809,1.0054085,0.83383447,0.82298595,0.9608488,0.6530339,0.9800926,0.36953884,0.50991297,0.48886672,0.113067694,1.4154607,0.9645641,-0.059784256,0.38555536,1.2424389,-0.689844,0.99639267,-1.7230544,0.2297006,0.44720337,0.5474786,-0.41255057,0.146962,0.61820364,0.5191196,0.52679366,-0.1889671,0.5156345
164,punct,-1.0288709,0.056283746,0.9086104,1.8735881,-0.21366994,-2.084096,0.39484698,-0.036651734,-6.483525,0.58908325,-0.5264529,0.05296018,-1.1398327,0.45526558,0.48439634,1.4778634,-0.38438776,1.2666105,-0.9445076,-2.1648529,-2.0647676,0.053372867,-1.8858745,-0.98025054,0.28150913,1.9970233,2.5741143,-0.40784544,1.1379323,-2.0494668,0.3148224,0.23269857,0.41189498,0.30192804,0.30805624,0.42611644,0.20199955,0.32525,0.23998985,0.11023582,-1.8472483,-0.7408346,0.9203215,-0.35995474,-0.6833569,-0.26022193,-1.1057525,-0.5148238,1.0512899,-0.5305067,-0.006102787,0.18493986,0.1266534,-0.06469788,-0.14363849,-0.13395035,-0.049440715,-0.05688899,-0.0764231,0.56768817
165,punct,-2.6526632,-3.1306257,0.8971318,-8.43177,3.7239008,-0.6188577,-2.3270323,2.8456569,-5.685177,1.54011,-1.8198771,4.2584686,-6.219205,1.3579781,-1.4593966,-2.5493312,-1.50269,-0.7404588,2.413794,0.41887146,0.32623774,0.038812537,0.12135402,-1.7950426,-0.99344003,2.1709232,2.828503,2.7662873,-1.5505513,-1.3932215,2.5854855,-0.003790515,0.71233785,0.40080863,3.0363908,2.7947009,1.7493294,0.93289846,-0.048448507,1.8943138,-2.3510616,-2.582556,-0.49058744,3.2899537,-0.6264329,-1.1162845,1.1396705,-1.0684906,2.1524715,-0.110095404,2.2370226,-0.31259772,-0.45159513,-1.4465469,0.5169938,0.35406545,-0.95677185,0.5060464,2.46582,0.4848298
166,punct,0.12857914,-0.04402289,0.11333052,0.09816511,-0.65167564,-0.22724366,-0.0064947414,-0.29035023,-0.4419056,0.37576535,0.10267484,0.14091514,0.005364217,-0.123337954,0.033834573,-0.4499551,-0.5239937,0.29099146,-0.13279606,-0.12673204,-0.14380373,-0.03284635,0.37468866,0.3134101,-0.016500967,0.15776879,0.32636335,-0.27463695,-0.3843425,-0.20332094,0.23019618,0.15293638,0.0891755,0.12305715,0.09767514,0.037453867,0.017942104,0.24742682,0.23540266,0.053493254,0.6699846,-0.006599254,-0.13269918,0.37238416,0.017429292,0.2705536,-0.0056917192,0.26895624,0.0069782115,0.1714779,0.19020341,-0.095908605,-0.2182374,0.013205107,-0.1762328,0.34548375,-0.16992088,0.43940145,0.3301092,1.4801353
167,punct,-0.057460945,-0.18921043,0.31937054,-0.1965413,-0.61294466,-0.35583895,-0.14563099,0.29239553,-0.43892565,-0.21221887,0.12876436,0.2019423,-0.1716561,0.031050814,-0.0546869,-0.065713316,-0.32923222,-0.1358136,-0.0016800967,0.05702036,-0.21282765,-0.0962501,0.066974245,-0.02672053,-0.03299194,0.27012208,-0.34052956,0.33617443,0.09421405,-0.2695295,0.02629967,0.13180771,0.041024517,0.065544456,0.12861125,0.186835,0.063929185,0.16462491,0.06123075,0.1504668,-0.050338745,0.35579988,0.25795895,0.14694367,0.20305954,0.2712946,0.2993186,-0.47676793,-0.0013316532,-0.3041442,0.100361526,0.09098451,0.07683078,0.11567996,0.0261237,0.11733979,0.018652903,0.15791824,0.22357173,0.30322543
168,punct,-0.95226616,-0.34731624,-0.16672473,-0.2179365,0.49369738,0.24670829,0.26104048,0.034401722,-0.7590876,-0.02794789,0.43847823,0.1756231,0.14609483,-0.2974747,-0.27382424,0.11863546,-0.23587064,-0.18377283,-0.22385854,0.07499963,-0.32419,0.35696235,-0.09624179,0.12329709,0.12233518,0.016861029,-0.1364155,0.16020773,-0.36453292,-0.036136895,0.061407857,0.102126926,0.08796029,0.012074465,0.084160686,0.068792924,0.0674237,0.18802986,0.050837196,0.04654273,-0.22865571,0.39534038,-0.12653798,0.042097714,0.10450649,0.35856208,-0.21153015,-0.7682449,0.035646293,0.15073107,0.109914064,-0.115998276,0.13990617,0.019424116,-0.32548732,0.22319362,-0.042541172,-0.0073311105,0.20515259,0.9846092
169,punct,-0.48608154,0.17058975,0.51111746,-0.13902605,0.17067897,-0.55757594,0.6712586,-0.2183086,-0.47838593,0.042341772,0.36507335,0.25473657,0.14470626,-0.21029802,0.027097927,-0.13449398,-0.4265315,0.016848963,0.10228344,0.03265233,-0.5662825,0.27722237,-0.041156784,-0.07785122,0.16311236,0.102181934,-0.261409,0.2433836,-0.04458641,-0.596025,0.09176659,0.09404042,0.10140862,0.041420452,-0.028461767,0.002668154,0.06498318,0.19897176,0.005963528,0.09922171,0.19351695,-0.1787541,-0.09593808,0.21396565,-0.36401072,0.223828,0.08877782,-0.38249114,0.05097924,-0.24678847,0.06402806,0.08450936,-0.08005295,0.003031091,-0.124967426,-0.058505338,0.014435958,-0.22200945,0.11488072,0.70326906
170,punct,-2.7768931,-1.404335,0.75682324,1.4488491,0.78441,-0.21300372,-0.06242207,0.66479003,0.9467084,0.3129213,0.42555383,-1.0396049,-0.48291224,-1.0206828,0.46749592,0.83310395,-0.61000216,-0.21638924,-0.16999252,0.41111055,0.11870493,1.4628048,-1.1971452,-1.7390275,1.0286987,1.0808251,-0.8046568,-0.6350265,2.0484238,-0.2813442,-0.35647896,-1.1596195,0.45238757,-0.3562497,-0.19335425,0.9556679,-1.2774942,-2.031555,-0.02540975,-1.14737,-0.3553905,-0.67704064,-0.12517054,-1.2260463,0.93944335,-0.91000265,-1.6866338,-0.27005786,-0.30133352,-0.18692775,-0.41837448,-1.6592228,-0.12963821,0.052621726,-0.7858657,2.2389567,-0.22362994,0.44897845,-2.0279021,-0.34619555
171,punct,-0.7673899,-0.70697784,0.3576213,0.3755455,-0.20068784,0.17000353,0.25422892,0.3449997,-0.04916171,0.23391712,-0.15850742,0.20821917,-0.26042157,-0.22912298,0.42918363,0.09361494,-0.43755162,0.60765165,-0.1885487,-0.029173596,-0.55489004,0.10325373,-0.58379805,-0.4383806,-0.35995877,0.20420597,0.08279902,0.10586258,0.42722964,-0.35097128,0.11161058,-0.18496242,0.18880671,0.055364862,0.08471754,0.15227157,0.043301627,0.22997458,0.08190749,0.14782743,-0.56136256,0.49842027,0.06621253,0.36491048,0.12370008,-0.53230363,0.2461713,-0.08943122,0.3702936,-0.29457116,0.536094,-0.36219284,0.191414,0.33852318,-0.02446368,-0.06711174,0.60486794,0.0059012137,0.19896641,-0.13380916
172,punct,-0.79234725,-0.33439183,0.2692154,-0.4323379,0.51692384,0.005350385,0.4577649,-0.32339376,-1.9111235,0.2928704,-0.27273062,-0.10822062,0.09285239,0.46106845,0.23417285,-0.035732288,-0.26881894,0.37471136,0.018619703,-0.004467468,-0.07525619,0.8198988,-0.17024688,0.3151437,-1.018122,-0.22554338,-0.08605253,-0.12076337,0.62816554,-0.5738236,-0.026549894,0.16386732,0.112420715,1.3076166,0.00035674495,0.20959483,0.09611561,0.30785787,-0.013303225,-0.10578367,-0.33056086,-0.097772874,-0.6933359,-0.019706445,-0.59498745,0.36745256,0.054008454,-0.3582516,0.48169124,0.06271364,0.038009983,-0.057339057,0.097032614,0.2673515,0.12149894,0.1596352,-0.7028274,-0.36967686,-0.080757566,0.5411726
173,punct,-1.6171819,-1.5530186,-0.40149853,1.585257,0.26599494,0.55245954,-1.5112089,-0.77123016,0.95777035,0.78110677,-2.1869097,-0.3060851,0.8512903,1.2856407,-0.7903063,-0.5157165,-0.11842941,-1.4442575,0.44160533,-0.62792945,-1.0728793,-1.8870084,-1.9656944,0.55049485,0.8904259,0.09048099,-0.02171716,0.7649868,0.03774744,0.41178188,1.057956,1.5523006,-0.6621249,-1.1892838,0.7536053,1.7096896,-1.20803,1.2975459,-2.1419406,-1.0056511,1.1449478,0.2897655,0.82908833,0.5037816,-0.10475457,-0.91783136,0.49737605,0.55396235,-0.08047393,1.0370582,-1.0517547,-0.7927591,0.5997254,0.17493457,-0.040989712,0.102921784,0.3812327,-1.0590606,-2.3856046,0.46077317
174,punct,-1.3229944,1.8371843,0.384773,-0.19228992,1.3737625,0.35352078,-1.2606837,-0.72596174,-0.87516415,0.2922006,-0.72233444,-0.2232546,-0.7431167,0.27278388,0.15205537,0.0009686806,0.012459996,-0.9723007,-0.6887494,-2.9545598,-2.104852,1.7158537,0.16479497,-0.43222475,-0.97973394,0.17506185,-0.8783551,0.112156644,0.556472,-0.23798308,1.2446586,-0.42965007,-0.5015821,0.06728069,1.2487013,0.27817532,0.6534708,2.8490124,-0.14650552,-1.3760271,0.17247124,0.6486165,0.8544217,2.2488918,1.9610395,0.14069149,0.34782976,-0.5955927,0.6163222,-0.5796093,-0.47451076,-0.5158857,0.5333947,2.0665357,-0.30370292,-0.44123292,1.2543874,0.6761535,-2.445783,-0.8524123
175,punct,1.1334252,0.70608926,1.1885815,1.0439583,-1.8975385,0.13908596,-0.33955193,0.89076895,2.1391354,0.4668313,-0.96904653,-0.6181117,0.7911448,-2.5818334,0.91620976,-0.6252332,-0.7605409,-0.34213838,0.4239303,-0.8299988,0.8657825,0.14923696,1.7281591,-0.18821567,1.2158633,-0.4570987,0.8298203,-1.8953737,-0.19537239,-0.38664275,0.34904635,-0.9056353,-0.79743004,-0.45605257,0.41988242,2.243495,0.6559637,0.016069023,0.28228775,-1.3889958,-2.5933044,-0.113400854,1.7627351,-0.64400923,0.30448258,-0.94856507,0.16289783,0.3420231,-0.25484744,-0.96353316,-0.34883136,0.24617241,0.52041924,1.335668,-0.024245739,-1.5729369,1.12746,-0.09660918,2.8101943,0.986532
176,punct,-0.26514405,0.3361552,-0.9260079,0.66376615,1.2364925,0.2573688,0.6787044,-0.35466903,0.16300116,0.70153284,-0.25262025,1.5577812,-0.31594798,0.6264407,-1.0480087,0.07969994,-1.1316309,-0.45542225,-0.2642993,-1.6504549,-0.84890324,1.0094839,-1.1608305,-0.96053535,-0.5661748,-0.81753606,-0.8410331,-0.62388694,0.27886954,0.46653983,-0.061902042,-1.2249538,-0.75850767,-0.07240019,-0.9512603,0.45361984,-0.5650953,1.4503694,-1.4817197,-0.41708198,0.37732407,-0.6620202,1.3755262,0.36045125,1.1144716,-0.6529129,-0.42681137,-1.67477,-1.4471267,-0.106930025,-0.21647759,-0.5876038,1.0068662,-0.42335424,1.4050713,-0.058633775,1.2572182,-0.2931905,-1.0997325,-1.0885371
177,punct,0.11699012,1.3112429,0.49384955,-0.8210085,-0.43198514,0.33322164,1.0823119,0.27195957,0.38644114,0.02908991,0.44143143,1.1667216,-1.7957027,1.2217767,1.104737,0.83203715,0.45629835,0.28268582,1.1849803,-0.57574016,-0.02897024,1.3724412,-0.45619106,-0.38263586,1.9417803,-1.4993044,-0.42282078,0.25006106,-0.6382816,-0.47849762,0.53659123,-0.34103447,-0.46904933,1.2832055,-1.0876732,1.2487295,0.12954894,-1.0009685,-0.28291276,-1.3899145,-0.62096846,-0.97211164,-1.5255364,1.4770027,1.0110226,-0.5871325,0.59384084,1.0087377,0.32136136,-0.41948235,-0.43012908,-0.2950557,-1.0890304,-0.3211573,-2.1486318,-0.18245032,-0.0094888555,2.0816147,0.035950072,1.9120812
178,punct,0.4040422,-0.6318802,0.27735427,-0.33447784,0.24327616,1.3242258,2.5643723,0.6802151,-0.19633716,-0.17213231,-1.3765562,-1.0046043,-0.22613072,0.872088,-0.73876566,-1.1810594,0.22189017,0.31223857,-0.54589015,-0.37915596,0.08307423,-0.8782839,0.92027354,1.575495,-0.58063215,0.22819078,0.99279785,2.8482053,0.3026719,2.168673,-2.4970276,0.35928747,-0.45462292,-0.091260776,-0.32719734,-1.1900684,-1.1425503,0.5877415,0.4006554,1.0512115,0.69664633,0.7138188,0.27238682,-0.89246434,0.19989365,-0.45791724,-1.6512872,-0.97821325,-1.7714583,0.3621615,0.5567911,-0.08291116,0.22375658,0.25477815,-2.4181883,0.43575293,-0.36222008,0.09841896,-2.6978734,0.8009901
179,punct,-1.2359021,1.377174,0.69956785,-1.4510624,0.6922533,-1.9222898,-0.9527462,-1.8227938,-0.899867,1.4888881,-0.42314726,1.079376,0.12808357,-0.32897183,0.6221715,-0.4568675,0.7514549,0.028502889,0.35051766,0.3926824,-1.2920809,0.08397871,1.3532858,0.89405584,1.0404233,-0.8421595,-0.085709885,-0.46890277,-0.60221547,1.0414127,-0.6504608,0.07496714,-0.9668457,0.19537692,1.0714282,-0.45181337,0.41053268,-2.3037684,-0.58999735,0.47076938,0.6515936,-1.687054,-1.4712076,-1.6364479,0.6927377,-0.39636877,0.30367044,0.13909167,-0.5458942,-0.50445205,-1.3727114,0.45245224,0.3675942,-0.09574009,-0.82737684,0.92174166,-1.6498224,-0.3646955,1.9426963,0.5158159
180,punct,0.5043553,-1.0535841,-1.6596271,-1.7423813,-0.87728083,1.1990069,1.1885043,-0.19409204,1.561219,-0.7655697,-0.41732475,0.25559676,0.99862754,0.7856956,1.1879882,0.8938483,-0.021931075,-0.33342296,0.5447788,-0.4684211,-0.10542449,0.717703,-0.13317548,0.5305564,0.42922467,1.155496,-0.9742569,-1.410759,-0.1364624,-2.2152758,0.9407631,-0.664321,1.1896396,0.43542805,-0.40367898,-0.029135017,1.4755833,0.46510252,0.224989,0.6104739,1.4006577,0.97945297,1.2571865,-0.23455702,0.10145067,0.6480238,0.7601843,0.7062108,2.1591537,1.1393253,1.626971,-0.12125296,-0.41426814,0.37501523,0.23933904,-1.2408746,-0.9056098,2.0856369,0.42952403,1.2893355
181,punct,-0.38764265,-0.65356475,-0.48610905,0.1878104,-1.0835574,0.8776237,1.3805871,0.16227432,0.08685421,-0.24094635,2.870019,-0.078406624,-0.53494996,0.75351644,-1.1026746,-0.3823393,-1.3135287,-0.040707525,-0.8555481,0.92860687,-2.2154465,-1.1960537,-1.0727638,-0.36588252,0.4067767,0.6509733,-0.42722613,-1.0864208,1.0051347,-1.7929724,-0.7139302,0.286995,0.87200004,-1.2508411,0.39259645,-0.025253937,1.0943265,1.7616515,1.1876936,1.3622266,-1.7658516,-1.3024272,-0.5148705,-0.44837505,0.704068,-1.4147342,1.1296171,-0.2677285,-1.9302285,-1.9479922,0.929418,0.5226537,2.2655005,0.6230999,0.6342842,0.1677685,2.242104,0.31107795,0.30495355,0.97911716
182,punct,0.83828056,-1.2494428,0.3992533,0.5553467,1.6861986,-0.9943844,0.35491034,2.2044325,-0.8120487,0.6537675,-0.07761864,0.3201096,0.09629601,0.39877295,0.97833115,2.688454,1.2084004,1.3892783,-0.0044495584,-0.17213848,-0.9027406,-0.0058252024,-0.70924026,0.116232045,-1.6474037,-0.25176907,-0.9430769,-0.85873,-1.6888914,-2.0725853,0.20814563,1.4647084,-0.23552656,-1.3540717,1.1994429,1.1717318,1.2182884,-0.31873873,-0.38928634,-0.7465332,-1.9136636,-0.9630626,0.8423848,0.1730929,-1.9661225,0.1180236,0.051444273,-0.35589626,0.39044115,-0.28165096,1.3596195,-0.26821485,-0.022054853,1.0135266,-2.0204759,2.2146983,0.5447898,1.3292111,0.38243276,0.57761806
183,punct,0.7016071,-0.6353457,1.6403657,-0.81439775,-0.80117804,0.89611757,-0.23040827,0.20910752,-0.62897104,0.2865553,0.9411247,-0.805828,-0.71986485,1.5442777,0.41272458,0.85455245,0.3212209,0.30063838,-0.81344134,-1.0482252,1.6055504,1.7407146,1.5863355,-0.66426396,0.33450237,-1.4252409,2.842724,0.65513843,-0.97370315,0.33529487,1.9277205,-0.6528151,-0.75432396,-0.64029264,-0.023840204,-0.07367033,0.48697364,1.2646209,-0.10849976,-0.5920452,0.30334386,-0.54353446,0.17348361,0.11280103,-0.083578385,0.592807,1.2281467,-1.6028169,-0.92199504,-1.9879192,-1.0052369,-0.6942589,-1.8669361,-0.24414767,-0.52634716,0.70348716,0.16085136,0.21665888,0.72809505,-0.6277236
184,punct,1.4745752,2.7259812,0.1027687,0.91196334,0.8982006,-0.6364742,-0.92942035,0.21082877,-1.5274265,-0.751257,-1.969255,0.29478753,-3.3998787,-1.6009997,0.23237714,0.10560621,1.0398319,2.518886,0.37573522,-0.60624164,-1.4460347,0.49178195,0.69513494,2.029333,0.9790492,-0.8557007,-0.79827404,-2.1274543,-0.6106536,-0.7897906,-1.5970572,1.2758169,0.26801732,0.6975188,-0.7162713,0.80071616,-0.4397425,0.5894245,-1.1822373,0.03190013,-0.7753353,-0.763922,-1.6299276,0.25774783,-0.4261077,-0.19428432,-1.5696973,-0.6681724,2.5548067,-0.15403119,-1.5160439,0.39580923,0.19131446,0.07299094,1.079069,-0.5653324,-0.5591816,-0.10490217,0.21550643,-0.38760155
185,punct,0.83399016,-1.175034,0.052449003,-0.5750191,-1.2014005,0.97918683,1.3347452,1.0104293,-0.8391561,1.9246312,0.24271856,0.77365565,0.3523907,-0.4473161,-1.0788667,-0.2983079,1.7058163,-1.8207943,1.9542831,0.14853168,0.5139712,-0.16682684,0.5026103,0.35853714,-0.4608199,-0.6733214,1.5600367,-0.07194804,0.42775124,0.3182998,0.12986298,1.4326767,1.0066593,0.011710831,1.1205239,-0.13602178,-1.3894061,-2.4799879,0.51785654,0.9397818,-1.1115277,1.1173937,2.1409695,0.3904052,-1.1206154,-0.43706393,0.24933724,1.3246303,1.7789469,-0.044066165,1.8287705,0.54467046,1.0311182,0.69929355,1.5110265,-1.6928029,-1.4552578,0.31071952,-0.84608424,-2.4716702
186,punct,0.5509272,0.9733851,-2.3181734,0.6555872,-1.2747024,0.031869844,0.66087943,0.16187344,0.2688275,0.7877759,-0.95997775,1.0420228,-0.016530756,-0.3116764,0.38153937,-1.7667316,-0.71318614,-0.46829844,0.4192057,0.553333,-0.49670663,0.3299823,-2.3280113,-0.100354835,0.050194282,-0.8475827,-1.5746531,1.2320092,0.8868913,-0.95221746,0.02615095,-0.12600946,-0.06853988,-0.9021613,1.0244896,-1.2081535,-0.38453093,-0.39438918,-2.3774328,1.3243426,0.64566046,-0.93459445,-0.09471333,-0.26639244,-1.3494743,-1.0690957,-1.2175933,-1.368007,-1.039351,0.31390387,-0.23057544,-0.05136848,0.38259116,0.09410617,0.06198966,-1.0118586,0.318113,-0.83647037,1.2089076,-0.38371715
187,punct,0.4838929,-0.26973027,0.51807165,-0.53179413,-1.236835,0.4003528,-0.7092615,-0.13962558,-0.8929279,1.2791544,0.43745613,-0.4929944,1.2312322,-0.66148746,-1.2458559,-0.6920858,1.3981727,-0.15532291,1.1582319,0.97701836,0.8194135,0.19695455,0.29857582,0.6352896,0.51861554,-1.4349252,1.1010914,0.8272322,-0.78118867,-0.35568902,-1.393746,2.4759057,-2.198447,-0.10873608,0.27192563,1.2975556,2.3217,0.31526664,0.26918158,-0.5063286,-1.3039925,0.7959078,0.35356262,-0.5544043,1.424806,-2.8132446,1.4999673,1.7219565,-2.1979997,-0.09785812,0.9684296,-0.9063908,-0.31980884,1.3959116,0.557168,0.5452657,-1.0386349,0.45333493,-0.6783332,0.3619897
188,punct,-0.85293967,-0.043477297,-1.9299881,1.4259518,0.2503784,0.27325842,1.2550986,0.42001706,-0.64435595,-1.7495062,-1.134573,-0.8115562,0.42264232,0.48933145,0.40206185,0.41425154,-0.612396,0.12310218,0.8344907,2.2155435,-0.027048333,0.11595067,-0.35742986,0.9339194,-1.3473166,-0.94875264,-0.117559195,-1.1209323,-0.08277212,-0.7787643,1.1586034,1.1878533,-1.6598006,-1.1098396,-0.51414484,-0.8409268,0.41603065,-0.89885515,0.08469607,-1.8527776,0.10803999,1.0369673,0.3946452,-0.4593966,0.10765686,-0.6274114,1.197785,0.04090776,0.36030647,1.9328122,0.36779213,0.65693617,-1.7418965,-1.0156168,-0.34666142,1.073625,0.12374234,1.3074996,-0.6324695,0.19234249
189,punct,-0.6185861,0.17010823,0.79404604,0.67908335,2.564995,-0.31072882,-0.35945502,-1.6611439,0.6749451,0.09329038,1.0895313,1.8043159,1.1839263,2.5979204,0.28441504,-0.9140036,-1.0233984,1.135656,-1.0269618,0.2313411,-0.31730893,0.7576232,1.9048525,0.74625826,-0.7507719,0.1843059,0.28284305,0.8241586,0.27343643,-1.5099248,1.9438866,-0.8118504,0.89464104,1.3083794,-1.1484013,1.1036092,-0.86259747,-1.210614,0.98847276,-1.6134316,-0.3565601,-0.08353936,0.37368113,0.06918812,-0.88972163,-0.03622279,0.7143665,-1.8162384,0.53718764,0.40294585,0.20261039,-1.3465458,-0.337921,-1.1584371,2.0121553,0.2756956,1.1636945,-0.3079054,-0.47476718,0.12706517
190,punct,-0.8083307,-0.98587435,-0.5790881,-0.52761126,1.0991224,0.78554964,0.083850995,0.49298373,-1.6670386,-1.1410182,-0.13921702,-0.21063034,-1.1799669,-1.6699631,0.86198825,-1.0355538,0.31600642,-1.7714047,1.880054,-0.21513173,0.8877729,0.40060818,-1.4843711,-0.65556973,-1.483261,0.27078256,0.601004,-0.2197814,-0.12823933,0.047959365,0.61925244,0.18432188,0.22115934,0.57230204,-1.2979792,0.050561257,-0.0018088657,-0.47119862,-1.4568577,0.48233667,-1.9213455,-1.4641662,-1.2705221,0.016361041,-0.4639634,-0.28350878,0.19702613,-0.013582862,-0.94944966,0.09460811,-0.59721094,-0.47487727,0.83001333,-0.14297897,0.460497,2.1089654,-1.9181069,0.48140728,-0.86285794,0.11706791
